file,type,dataset,detected_count,time_ns,first_x,first_y,first_w,first_h
07456.jpg,Kazakhstan,DS1,0,25817700,0,0,0,0
07456_labelled.jpg,Kazakhstan,DS1,0,27617000,0,0,0,0
10359.jpg,Kazakhstan,DS1,0,17624900,0,0,0,0
10359_labelled.jpg,Kazakhstan,DS1,0,17885100,0,0,0,0
11030.jpg,Kazakhstan,DS1,1,56126300,1677,360,151,38
11030_labelled.jpg,Kazakhstan,DS1,1,55473500,324,67,137,34
11608.jpg,Kazakhstan,DS1,0,19916500,0,0,0,0
11608_labelled.jpg,Kazakhstan,DS1,0,21912000,0,0,0,0
13661.jpg,Kazakhstan,DS1,0,21173300,0,0,0,0
13661_labelled.jpg,Kazakhstan,DS1,0,20739400,0,0,0,0
14490.jpg,Kazakhstan,DS1,0,28988000,0,0,0,0
14490_labelled.jpg,Kazakhstan,DS1,0,30254000,0,0,0,0
0001582.jpg,Lithuania,DS1,0,29666300,0,0,0,0
0001582_labelled.jpg,Lithuania,DS1,0,33004400,0,0,0,0
0004980.jpg,Lithuania,DS1,0,17944800,0,0,0,0
0004980_labelled.jpg,Lithuania,DS1,0,18870500,0,0,0,0
0010439.jpg,Lithuania,DS1,0,22622300,0,0,0,0
0010439_labelled.jpg,Lithuania,DS1,0,22094200,0,0,0,0
0016583.jpg,Lithuania,DS1,0,71277400,0,0,0,0
0016583_labelled.jpg,Lithuania,DS1,0,38447700,0,0,0,0
0016678.jpg,Lithuania,DS1,0,23197500,0,0,0,0
0016678_labelled.jpg,Lithuania,DS1,0,22252000,0,0,0,0
0035180.jpg,Lithuania,DS1,3,54753500,51,799,137,34
0035180_labelled.jpg,Lithuania,DS1,3,55751100,51,799,137,34
0068491.jpg,Lithuania,DS1,0,18878000,0,0,0,0
0068491_labelled.jpg,Lithuania,DS1,0,18412000,0,0,0,0
0102864.jpg,Lithuania,DS1,0,28293000,0,0,0,0
0102864_labelled.jpg,Lithuania,DS1,0,28763300,0,0,0,0
0107248.jpg,Lithuania,DS1,0,8214900,0,0,0,0
0107248_labelled.jpg,Lithuania,DS1,0,8746900,0,0,0,0
0115860.jpg,Lithuania,DS1,0,50009500,0,0,0,0
0115860_labelled.jpg,Lithuania,DS1,0,60842500,0,0,0,0
105300195.jpg,Serbia,DS1,0,27231300,0,0,0,0
105300195_labelled.jpg,Serbia,DS1,0,23975900,0,0,0,0
167340173.jpg,Serbia,DS1,0,19097000,0,0,0,0
167340173_labelled.jpg,Serbia,DS1,0,18431900,0,0,0,0
1740739.jpg,Serbia,DS1,0,19443000,0,0,0,0
1740739_labelled.jpg,Serbia,DS1,0,17271900,0,0,0,0
226500274.jpg,Serbia,DS1,1,21060000,553,300,382,96
226500274_labelled.jpg,Serbia,DS1,1,21993900,553,300,382,96
252660408.jpg,Serbia,DS1,0,14379300,0,0,0,0
252660408_labelled.jpg,Serbia,DS1,0,17433600,0,0,0,0
376020645.jpg,Serbia,DS1,0,19890700,0,0,0,0
376020645_labelled.jpg,Serbia,DS1,0,17395900,0,0,0,0
399360962.jpg,Serbia,DS1,0,16488500,0,0,0,0
399360962_labelled.jpg,Serbia,DS1,0,18181700,0,0,0,0
493380888.jpg,Serbia,DS1,0,17156900,0,0,0,0
493380888_labelled.jpg,Serbia,DS1,0,16283800,0,0,0,0
49797120.jpg,Serbia,DS1,0,16729800,0,0,0,0
49797120_labelled.jpg,Serbia,DS1,0,16381500,0,0,0,0
7910400.jpg,Serbia,DS1,0,19843800,0,0,0,0
7910400_labelled.jpg,Serbia,DS1,0,20698400,0,0,0,0
0001882.jpg,Serbia,DS1,3,53762400,846,445,137,34
0001882_labelled.jpg,Serbia,DS1,3,52952700,846,445,137,34
0003049.jpg,Serbia,DS1,0,26679500,0,0,0,0
0003049_labelled.jpg,Serbia,DS1,0,34527000,0,0,0,0
0006722.jpg,Serbia,DS1,1,26954000,1002,463,153,38
0006722_labelled.jpg,Serbia,DS1,1,37613000,1002,463,153,38
0009965.jpg,Serbia,DS1,2,33526300,388,722,243,61
0009965_labelled.jpg,Serbia,DS1,1,28667200,388,721,261,66
0013693.jpg,Serbia,DS1,1,34655900,898,408,183,46
0013693_labelled.jpg,Serbia,DS1,1,30125600,898,408,183,46
0018644.jpg,Serbia,DS1,1,41895300,456,800,207,52
0018644_labelled.jpg,Serbia,DS1,1,38393800,457,800,205,51
0021191.jpg,Serbia,DS1,2,25688800,761,704,184,46
0021191_labelled.jpg,Serbia,DS1,2,24015400,628,700,325,82
0078056.jpg,Serbia,DS1,1,34048200,1144,706,180,45
0078056_labelled.jpg,Serbia,DS1,1,32406900,1149,707,174,44
0087658.jpg,Serbia,DS1,2,27784500,832,221,211,52
0087658_labelled.jpg,Serbia,DS1,2,31843400,391,5,300,75
0091151.jpg,Serbia,DS1,2,19969700,923,236,135,34
0091151_labelled.jpg,Serbia,DS1,1,19546100,923,236,135,34
108072960.jpg,UAE,DS1,0,16091400,0,0,0,0
108072960_labelled.jpg,UAE,DS1,0,15469000,0,0,0,0
11460449.jpg,UAE,DS1,0,17067800,0,0,0,0
11460449_labelled.jpg,UAE,DS1,0,16229100,0,0,0,0
15185000.jpg,UAE,DS1,1,15950500,746,547,145,36
15185000_labelled.jpg,UAE,DS1,1,18036100,750,546,141,35
1689600.jpg,UAE,DS1,0,14815000,0,0,0,0
1689600_labelled.jpg,UAE,DS1,1,15118700,492,425,305,76
17172480.jpg,UAE,DS1,0,14773800,0,0,0,0
17172480_labelled.jpg,UAE,DS1,0,14696600,0,0,0,0
179589120.jpg,UAE,DS1,0,17388200,0,0,0,0
179589120_labelled.jpg,UAE,DS1,0,15825400,0,0,0,0
31365120.jpg,UAE,DS1,0,15639700,0,0,0,0
31365120_labelled.jpg,UAE,DS1,1,15568200,48,525,331,83
31733760.jpg,UAE,DS1,0,15633500,0,0,0,0
31733760_labelled.jpg,UAE,DS1,0,17037600,0,0,0,0
34283520.jpg,UAE,DS1,0,19695200,0,0,0,0
34283520_labelled.jpg,UAE,DS1,0,25917600,0,0,0,0
49433600.jpg,UAE,DS1,0,13770900,0,0,0,0
49433600_labelled.jpg,UAE,DS1,0,15477800,0,0,0,0
Abu Dhabi__13 94120__7383.jpg,UAE,DS1,0,28638100,0,0,0,0
Abu Dhabi__13 94120__7383_labelled.jpg,UAE,DS1,0,29193100,0,0,0,0
Abu Dhabi__15 47361__6880.jpg,UAE,DS1,0,32874700,0,0,0,0
Abu Dhabi__15 47361__6880_labelled.jpg,UAE,DS1,0,36306700,0,0,0,0
Abu Dhabi__6 94000__11870.jpg,UAE,DS1,0,30793600,0,0,0,0
Abu Dhabi__6 94000__11870_labelled.jpg,UAE,DS1,0,26966500,0,0,0,0
Dubai__D 65777__12233.jpg,UAE,DS1,1,26924300,851,588,151,38
Dubai__D 65777__12233_labelled.jpg,UAE,DS1,1,26060900,851,587,151,38
Dubai__J 35357__2978.jpg,UAE,DS1,0,21728900,0,0,0,0
Dubai__J 35357__2978_labelled.jpg,UAE,DS1,0,18452600,0,0,0,0
Dubai__L 16710__5103.jpg,UAE,DS1,0,28671500,0,0,0,0
Dubai__L 16710__5103_labelled.jpg,UAE,DS1,1,28875400,172,325,137,34
Dubai__N 6152__6105.jpg,UAE,DS1,0,27872500,0,0,0,0
Dubai__N 6152__6105_labelled.jpg,UAE,DS1,1,28089200,205,491,166,41
Dubai__T 3972__8943.jpg,UAE,DS1,2,28561500,486,559,201,50
Dubai__T 3972__8943_labelled.jpg,UAE,DS1,2,28609900,485,553,201,50
Dubai__T 75738__7895.jpg,UAE,DS1,0,29675900,0,0,0,0
Dubai__T 75738__7895_labelled.jpg,UAE,DS1,0,26269300,0,0,0,0
Dubai__V 49220__4775.jpg,UAE,DS1,1,40238600,1249,283,145,36
Dubai__V 49220__4775_labelled.jpg,UAE,DS1,1,40388500,1249,283,145,36
00122d9c-7ba37a9ef95be1be.jpg,Diverse-LPDv2,DS2,0,17842600,0,0,0,0
00126043-15185000.jpg,Diverse-LPDv2,DS2,1,17314800,746,547,145,36
001b8255-1100008.jpg,Diverse-LPDv2,DS2,0,2570900,0,0,0,0
001d9cdd-255.jpg,Diverse-LPDv2,DS2,0,4380800,0,0,0,0
00262706-hcKdhhVOaguBEYjl.jpg,Diverse-LPDv2,DS2,0,235452500,0,0,0,0
00388bc2-Sq7NU31YbwZVxsGV.jpg,Diverse-LPDv2,DS2,4,274275100,2980,1248,403,101
00439fca-_vVqUVJFKob3DMWg478RCw_zoom_5___1_12.jpg,Diverse-LPDv2,DS2,1,22276700,479,391,145,36
004419ba-CL4F0b3PzFqiOoYV9hrq-A_zoom_5___1_0.jpg,Diverse-LPDv2,DS2,1,19786000,45,352,183,46
004e2212-officebuilding_2097.jpg,Diverse-LPDv2,DS2,0,1662300,0,0,0,0
0069d9d4-L2P_9_jpg.rf.88560f2cfa4fbfc1ac18a9a7e91ff852.jpg,Diverse-LPDv2,DS2,0,25751500,0,0,0,0
006e9e60-car3.jpg,Diverse-LPDv2,DS2,0,3877400,0,0,0,0
009d45d8-r801.jpg,Diverse-LPDv2,DS2,0,11016100,0,0,0,0
00a64b2a-195.jpg,Diverse-LPDv2,DS2,0,3893700,0,0,0,0
00a82b00-cropquandoi69_jpg.rf.8dbb8672cd99c13bad39014ac50d700d.jpg,Diverse-LPDv2,DS2,0,8263500,0,0,0,0
00ade3c0-a-410-_JPG.rf.44a8d39f5819a532510a15ac7e46bcd7.jpg,Diverse-LPDv2,DS2,0,8845100,0,0,0,0
00b13048-NL5.jpg,Diverse-LPDv2,DS2,0,3840700,0,0,0,0
00be2c3c-brightnessquandoi3_jpg.rf.4438ea6d6b8bb339c2ad4591b28642ca.jpg,Diverse-LPDv2,DS2,0,15848800,0,0,0,0
00d031c2-e2f0d8bf-3a2b-4b6a-9b26-06a886346ef2_jpg.rf.cda58063c2832b39b203a9376953016a.jpg,Diverse-LPDv2,DS2,0,9003000,0,0,0,0
00e7b31a-199.jpg,Diverse-LPDv2,DS2,0,5201900,0,0,0,0
00f78b24-rotatengoaigiao12_jpg.rf.580d02d103bbdfb85c7c63689f863344.jpg,Diverse-LPDv2,DS2,0,25504000,0,0,0,0
010550c9-roof_2144.jpg,Diverse-LPDv2,DS2,0,2292000,0,0,0,0
014d95f8-00f220d92e7681e7.jpg,Diverse-LPDv2,DS2,1,19042600,416,494,166,41
014e9685-G_36.jpg,Diverse-LPDv2,DS2,0,6269000,0,0,0,0
0153168b-officebuilding_2170.jpg,Diverse-LPDv2,DS2,0,1820600,0,0,0,0
01729155-potholes478.png,Diverse-LPDv2,DS2,0,2488000,0,0,0,0
0182967f-7B8Y96GWvOPgq_3BDntc6Q_zoom_5___1_7.jpg,Diverse-LPDv2,DS2,0,24066000,0,0,0,0
01901735-roof_2087.jpg,Diverse-LPDv2,DS2,0,1681700,0,0,0,0
0192c501-LP_136_jpg.rf.1da68221061917fa07e205b684b3fa82.jpg,Diverse-LPDv2,DS2,0,1470500,0,0,0,0
01ad2061-pittsburgh_BdIdx_23214_BdType_roof.jpg,Diverse-LPDv2,DS2,0,800500,0,0,0,0
01b1102b-portland_BdIdx_11744_BdType_house.jpg,Diverse-LPDv2,DS2,0,603600,0,0,0,0
01b9e343-Cars313_png_jpg.rf.7354da2dbc48512d1a5f772eb148981d.jpg,Diverse-LPDv2,DS2,0,2782300,0,0,0,0
01c43c00-IBqBWszPCap6HJ3C.jpeg,Diverse-LPDv2,DS2,2,180344500,443,801,134,33
01c9f66b-car50.jpg,Diverse-LPDv2,DS2,0,20967300,0,0,0,0
01dc8c2e-2000019.jpg,Diverse-LPDv2,DS2,0,2146700,0,0,0,0
0205fbc3-091e6334ca7f0be1.jpg,Diverse-LPDv2,DS2,0,15267700,0,0,0,0
020a4903-77.jpg,Diverse-LPDv2,DS2,0,11524200,0,0,0,0
020bd565-r92.jpg,Diverse-LPDv2,DS2,0,9606800,0,0,0,0
0210cccf-rotatequandoi13_jpg.rf.c72e71a39de69a29311e5edc1f5d1d04.jpg,Diverse-LPDv2,DS2,0,15832000,0,0,0,0
0217767d-9000029.jpg,Diverse-LPDv2,DS2,0,1350300,0,0,0,0
0218081a-kansas_BdIdx_18810_BdType_church.jpg,Diverse-LPDv2,DS2,0,1398700,0,0,0,0
02190b05-roof_2069.jpg,Diverse-LPDv2,DS2,0,1092900,0,0,0,0
021dec95-64f3ba4f-a3ab-45ef-bd9e-67f54756962c_jpg.rf.3bc153c39f8ab6d4eafffcd735654f62.jpg,Diverse-LPDv2,DS2,0,7538400,0,0,0,0
02357cd3-4434b404-dd10-4150-b226-b76b6ef95e43___new_224489195_8_1000x700_skod_6O2DScq.jpeg,Diverse-LPDv2,DS2,0,2189400,0,0,0,0
02404b6d-2UJyLBRRXQ1tt7Dg5zPEVg_zoom_5___1_4.jpg,Diverse-LPDv2,DS2,0,24696200,0,0,0,0
0245b33a-car-682-_jpg.rf.a54fa79c61c23c6ac1f1d3bdef70f2ce.jpg,Diverse-LPDv2,DS2,1,12503600,354,418,151,38
02557aa7-DGerb3x1Ng3tUCAjGom3Tw_zoom_5___1_11.jpg,Diverse-LPDv2,DS2,0,22357800,0,0,0,0
0268205f-video2_230.jpg,Diverse-LPDv2,DS2,0,7650600,0,0,0,0
0276e1dd-FOEkIqd63fUvNpIO4exdVQ_zoom_5___1_7.jpg,Diverse-LPDv2,DS2,0,22649300,0,0,0,0
0284f5c6-6000000.jpg,Diverse-LPDv2,DS2,0,1788800,0,0,0,0
02922dbb-5793ffc9d96571ef.jpg,Diverse-LPDv2,DS2,0,13521000,0,0,0,0
029de804-kansas_BdIdx_18476_BdType_church.jpg,Diverse-LPDv2,DS2,0,2061000,0,0,0,0
02ac45ac-d603b81c19c888f5.jpg,Diverse-LPDv2,DS2,0,15928200,0,0,0,0
02b9a0c1-portland_BdIdx_110788_BdType_office.jpg,Diverse-LPDv2,DS2,0,1499500,0,0,0,0
02b9f80e-dw5v1OF4h3PiO6xLyKS6-w_zoom_5___1_12.jpg,Diverse-LPDv2,DS2,0,20537700,0,0,0,0
02bd70bf-161.jpg,Diverse-LPDv2,DS2,0,4428000,0,0,0,0
02bdb4da-jVcJXzlCd9gObCA4.jpg,Diverse-LPDv2,DS2,1,290677500,2697,756,356,89
02bf317f-f9008660-e530-4808-a1ac-25fb79f7029d_jpg.rf.7f7789457e843b067ec6e611e5399fc2.jpg,Diverse-LPDv2,DS2,0,6112200,0,0,0,0
02c18352-brightnessquandoi106_jpg.rf.5fd1a91d2330d0449d5166b9912940cf.jpg,Diverse-LPDv2,DS2,0,4693800,0,0,0,0
02c735ae-LP_167_jpg.rf.809004be12a6aaa4a424a75a249884a4.jpg,Diverse-LPDv2,DS2,0,2076400,0,0,0,0
02d7be28-car153.jpg,Diverse-LPDv2,DS2,0,2325700,0,0,0,0
02eda898-kansas_BdIdx_21830_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,1182200,0,0,0,0
02f0f172-JK32.jpg,Diverse-LPDv2,DS2,0,2054100,0,0,0,0
02f39932-potholes369.png,Diverse-LPDv2,DS2,0,2952500,0,0,0,0
02fad853-cleveland_BdIdx_20047_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,980500,0,0,0,0
031273e2-Cars185_png.rf.4151589241c8b109615de88d38015670.jpg,Diverse-LPDv2,DS2,0,7677900,0,0,0,0
0318154b-video2_1430.jpg,Diverse-LPDv2,DS2,1,5213700,136,183,179,45
033e8ab4-PennPed00086.png,Diverse-LPDv2,DS2,0,3010000,0,0,0,0
03440ec3-potholes87.png,Diverse-LPDv2,DS2,0,3677200,0,0,0,0
03480260-cleveland_BdIdx_1860_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,992400,0,0,0,0
0351443f-41de2ad0-3785-488e-9f1f-75b76f446cc7___Maruti-Alto-K10-Photos-2.jpg.jpeg,Diverse-LPDv2,DS2,1,3537200,110,299,224,56
036d3592-6000294.jpg,Diverse-LPDv2,DS2,0,3171000,0,0,0,0
037e51cd-30.jpg,Diverse-LPDv2,DS2,0,70510400,0,0,0,0
0391ae54-r54.jpg,Diverse-LPDv2,DS2,1,7976400,71,233,196,49
039c67da-G_35.jpg,Diverse-LPDv2,DS2,1,54324200,871,353,137,34
039f3ed1-a-361-b_JPG.rf.659582654a7c38e4672cd3efee770203.jpg,Diverse-LPDv2,DS2,1,7565400,96,224,158,40
03a705cd-L2P_21_jpg.rf.80977dc68b82fc60ca98f1e969c4025b.jpg,Diverse-LPDv2,DS2,1,4417600,179,75,329,82
03f27d03-17.jpg,Diverse-LPDv2,DS2,0,4607200,0,0,0,0
03f743f7-potholes146.png,Diverse-LPDv2,DS2,0,2557300,0,0,0,0
04006eea-potholes53.png,Diverse-LPDv2,DS2,0,2562500,0,0,0,0
04091297-DGM3nuCQcmfaLNMsTE9TZg_zoom_5___1_12.jpg,Diverse-LPDv2,DS2,0,15992200,0,0,0,0
04144301-CarLongPlateGen3303_jpg.rf.b8f213e6e8518aaeb1ae04fb02b4f1fa.jpg,Diverse-LPDv2,DS2,0,3451500,0,0,0,0
043c622c-0011088.jpg,Diverse-LPDv2,DS2,0,2059900,0,0,0,0
043e11d9-quandoi34_jpg.rf.4718853eee2e7922d5134ffe60e52fbf.jpg,Diverse-LPDv2,DS2,0,5151400,0,0,0,0
043f089f-kansas_BdIdx_37880_BdType_retail.jpg,Diverse-LPDv2,DS2,0,937500,0,0,0,0
044f4c53-0c066e8a-fb36-47b1-a97b-5063c3103443_jpg.rf.b990d30baa7527128e09ceb1e668a0bc.jpg,Diverse-LPDv2,DS2,0,7626900,0,0,0,0
0451bae4-2f7a4764-d9f8-42b0-94ea-3f7be9799d39_jpg.rf.d2f9df9e6e05f0cf6b9ba08592b42a88.jpg,Diverse-LPDv2,DS2,0,7541300,0,0,0,0
04560818-P0Ea9tS7rGVKKUiy.jpeg,Diverse-LPDv2,DS2,1,285071400,616,531,218,55
047398f0-Cars115_png.rf.a259c665b4c329da6dede7e200c13670.jpg,Diverse-LPDv2,DS2,0,7543000,0,0,0,0
